Raw_Output_Name,Output_Name,RawBusNum,Bus,PlantNames,Fuel,GenFuelType,Max_Cap,Min_Cap,gen_categ,ClassCategory,SourceRowCount,SourceRawRowIDs,SourceBusNames,SourceBusAreaNames
MCINTOSH_NG_Alabama_1977,MCINTOSH_NG_Alabama_1977,29924,29924,MCINTOSH_NG_Alabama,NG (Natural Gas),Gas,61.25,9.0,50_100,Gas_50_100,1,4692,MC INTOSH 4 1,Alabama
BUCKS_NG_Alabama,BUCKS_NG_Alabama,29927,29927,BUCKS_NG_Alabama,NG (Natural Gas),Gas,178.47,57.51,100_200,Gas_100_200,1,4693,BUCKS 2 2,Alabama
BUCKS_NG_Alabama_1978,BUCKS_NG_Alabama_1978,29928,29928,BUCKS_NG_Alabama,NG (Natural Gas),Gas,178.47,63.63,100_200,Gas_100_200,1,4694,BUCKS 2 3,Alabama
BUCKS_NG_Alabama_1979,BUCKS_NG_Alabama_1979,29929,29929,BUCKS_NG_Alabama,NG (Natural Gas),Gas,178.47,67.19,100_200,Gas_100_200,1,4695,BUCKS 2 4,Alabama
BUCKS_NG_Alabama_1980,BUCKS_NG_Alabama_1980,29930,29930,BUCKS_NG_Alabama,NG (Natural Gas),Gas,178.47,81.39,100_200,Gas_100_200,1,4696,BUCKS 2 5,Alabama
BUCKS_NG_Alabama_1981,BUCKS_NG_Alabama_1981,29931,29931,BUCKS_NG_Alabama,NG (Natural Gas),Gas,178.47,75.38,100_200,Gas_100_200,1,4697,BUCKS 2 6,Alabama
BUCKS_NG_Alabama_1982,BUCKS_NG_Alabama_1982,29932,29932,BUCKS_NG_Alabama,NG (Natural Gas),Gas,178.47,71.07,100_200,Gas_100_200,1,4698,BUCKS 2 7,Alabama
PARRISH_C_Alabama,PARRISH_C_Alabama,29944,29944,PARRISH_C_Alabama,BIT (Bituminous Coal),Coal,283.34,119.37,200_300,Coal_200_300,1,4702,PARRISH 5 2,Alabama
PARRISH_C_Alabama_1983,PARRISH_C_Alabama_1983,29945,29945,PARRISH_C_Alabama,BIT (Bituminous Coal),Coal,283.34,104.64,200_300,Coal_200_300,1,4703,PARRISH 5 3,Alabama
PARRISH_C_Alabama_1984,PARRISH_C_Alabama_1984,29946,29946,PARRISH_C_Alabama,BIT (Bituminous Coal),Coal,283.34,109.4,200_300,Coal_200_300,1,4704,PARRISH 5 4,Alabama
PARRISH_C_Alabama_1985,PARRISH_C_Alabama_1985,29947,29947,PARRISH_C_Alabama,BIT (Bituminous Coal),Coal,283.34,41.86,200_300,Coal_200_300,1,4705,PARRISH 5 5,Alabama
PARRISH_C_Alabama_1986,PARRISH_C_Alabama_1986,29948,29948,PARRISH_C_Alabama,BIT (Bituminous Coal),Coal,283.34,63.93,200_300,Coal_200_300,1,4706,PARRISH 5 6,Alabama
WILSONVILLE_O_Alabama,WILSONVILLE_O_Alabama,29961,29961,WILSONVILLE_O_Alabama,DFO (Distillate Fuel Oil),Oil,21.2,7.5,below_50,Oil_below_50,1,4713,WILSONVILLE 3 1,Alabama
CHILDERSBURG_NG_Alabama,CHILDERSBURG_NG_Alabama,29964,29964,CHILDERSBURG_NG_Alabama,NG (Natural Gas),Gas,12.5,3.64,below_50,Gas_below_50,1,4714,CHILDERSBURG 2 2,Alabama
TUSCUMBIA_C_Alabama,TUSCUMBIA_C_Alabama,29981,29981,TUSCUMBIA_C_Alabama,BIT (Bituminous Coal),Coal,270.0,111.16,200_300,Coal_200_300,1,4724,TUSCUMBIA 5 3,Alabama
TUSCUMBIA_C_Alabama_1987,TUSCUMBIA_C_Alabama_1987,29982,29982,TUSCUMBIA_C_Alabama,BIT (Bituminous Coal),Coal,270.0,36.18,200_300,Coal_200_300,1,4725,TUSCUMBIA 5 4,Alabama
TUSCUMBIA_C_Alabama_1988,TUSCUMBIA_C_Alabama_1988,29983,29983,TUSCUMBIA_C_Alabama,BIT (Bituminous Coal),Coal,270.0,101.39,200_300,Coal_200_300,1,4726,TUSCUMBIA 5 5,Alabama
TUSCUMBIA_C_Alabama_1989,TUSCUMBIA_C_Alabama_1989,29984,29984,TUSCUMBIA_C_Alabama,BIT (Bituminous Coal),Coal,270.0,90.38,200_300,Coal_200_300,1,4727,TUSCUMBIA 5 6,Alabama
TUSCUMBIA_C_Alabama_1990,TUSCUMBIA_C_Alabama_1990,29985,29985,TUSCUMBIA_C_Alabama,BIT (Bituminous Coal),Coal,270.0,124.97,200_300,Coal_200_300,1,4728,TUSCUMBIA 5 7,Alabama
COLUMBIA_Nuc_Alabama,COLUMBIA_Nuc_Alabama,29997,29997,COLUMBIA_Nuc_Alabama,NUC (Nuclear),Nuclear,888.2,229.78,800_1000,Nuclear_800_1000,1,4732,COLUMBIA 47 5,Alabama
COLUMBIA_Nuc_Alabama_1991,COLUMBIA_Nuc_Alabama_1991,29998,29998,COLUMBIA_Nuc_Alabama,NUC (Nuclear),Nuclear,888.2,209.28,800_1000,Nuclear_800_1000,1,4733,COLUMBIA 47 6,Alabama
LOWNDESBORO_NG_Alabama,LOWNDESBORO_NG_Alabama,30001,30001,LOWNDESBORO_NG_Alabama,NG (Natural Gas),Gas,48.5,20.41,below_50,Gas_below_50,1,4734,LOWNDESBORO 1,Alabama
LOWNDESBORO_NG_Alabama_1992,LOWNDESBORO_NG_Alabama_1992,30001,30001,LOWNDESBORO_NG_Alabama,NG (Natural Gas),Gas,48.5,8.64,below_50,Gas_below_50,1,4735,LOWNDESBORO 1,Alabama
DECATUR_NG_Alabama_1993,DECATUR_NG_Alabama_1993,30009,30009,DECATUR_NG_Alabama,NG (Natural Gas),Gas,225.6,43.78,200_300,Gas_200_300,1,4739,DECATUR 17 5,Alabama
DECATUR_NG_Alabama_1994,DECATUR_NG_Alabama_1994,30010,30010,DECATUR_NG_Alabama,NG (Natural Gas),Gas,225.6,79.43,200_300,Gas_200_300,1,4740,DECATUR 17 6,Alabama
DECATUR_NG_Alabama_1995,DECATUR_NG_Alabama_1995,30011,30011,DECATUR_NG_Alabama,NG (Natural Gas),Gas,225.6,45.55,200_300,Gas_200_300,1,4741,DECATUR 17 7,Alabama
DECATUR_NG_Alabama_1996,DECATUR_NG_Alabama_1996,30012,30012,DECATUR_NG_Alabama,NG (Natural Gas),Gas,225.6,48.61,200_300,Gas_200_300,1,4742,DECATUR 17 8,Alabama
GULFPORT_C_Mississippi,GULFPORT_C_Mississippi,30764,30764,GULFPORT_C_Mississippi,BIT (Bituminous Coal),Coal,438.6,101.92,400_600,Coal_400_600,1,4743,GULFPORT 10 2,Mississippi
GULFPORT_C_Mississippi_1997,GULFPORT_C_Mississippi_1997,30765,30765,GULFPORT_C_Mississippi,BIT (Bituminous Coal),Coal,438.6,142.85,400_600,Coal_400_600,1,4744,GULFPORT 10 3,Mississippi
GAUTIER_NG_Mississippi,GAUTIER_NG_Mississippi,30772,30772,GAUTIER_NG_Mississippi,NG (Natural Gas),Gas,188.73,64.26,100_200,Gas_100_200,1,4745,GAUTIER 5 5,Mississippi
GAUTIER_NG_Mississippi_1998,GAUTIER_NG_Mississippi_1998,30773,30773,GAUTIER_NG_Mississippi,NG (Natural Gas),Gas,188.73,35.49,100_200,Gas_100_200,1,4746,GAUTIER 5 6,Mississippi
GAUTIER_NG_Mississippi_1999,GAUTIER_NG_Mississippi_1999,30774,30774,GAUTIER_NG_Mississippi,NG (Natural Gas),Gas,188.73,79.67,100_200,Gas_100_200,1,4747,GAUTIER 5 7,Mississippi
GAUTIER_NG_Mississippi_2000,GAUTIER_NG_Mississippi_2000,30775,30775,GAUTIER_NG_Mississippi,NG (Natural Gas),Gas,188.73,38.24,100_200,Gas_100_200,1,4748,GAUTIER 5 8,Mississippi
GAUTIER_NG_Mississippi_2001,GAUTIER_NG_Mississippi_2001,30776,30776,GAUTIER_NG_Mississippi,NG (Natural Gas),Gas,188.73,58.18,100_200,Gas_100_200,1,4749,GAUTIER 5 9,Mississippi
GAUTIER_NG_Mississippi_2002,GAUTIER_NG_Mississippi_2002,30777,30777,GAUTIER_NG_Mississippi,NG (Natural Gas),Gas,188.73,42.09,100_200,Gas_100_200,1,4750,GAUTIER 5 10,Mississippi
BATESVILLE_NG_Mississippi,BATESVILLE_NG_Mississippi,30782,30782,BATESVILLE_NG_Mississippi,NG (Natural Gas),Gas,148.5,17.21,100_200,Gas_100_200,1,4751,BATESVILLE 5 3,Mississippi
BATESVILLE_NG_Mississippi_2003,BATESVILLE_NG_Mississippi_2003,30783,30783,BATESVILLE_NG_Mississippi,NG (Natural Gas),Gas,148.5,48.52,100_200,Gas_100_200,1,4752,BATESVILLE 5 4,Mississippi
BATESVILLE_NG_Mississippi_2004,BATESVILLE_NG_Mississippi_2004,30784,30784,BATESVILLE_NG_Mississippi,NG (Natural Gas),Gas,148.5,46.83,100_200,Gas_100_200,1,4753,BATESVILLE 5 5,Mississippi
BATESVILLE_NG_Mississippi_2005,BATESVILLE_NG_Mississippi_2005,30785,30785,BATESVILLE_NG_Mississippi,NG (Natural Gas),Gas,148.5,73.77,100_200,Gas_100_200,1,4754,BATESVILLE 5 6,Mississippi
BATESVILLE_NG_Mississippi_2006,BATESVILLE_NG_Mississippi_2006,30786,30786,BATESVILLE_NG_Mississippi,NG (Natural Gas),Gas,148.5,32.77,100_200,Gas_100_200,1,4755,BATESVILLE 5 7,Mississippi
BATESVILLE_NG_Mississippi_2007,BATESVILLE_NG_Mississippi_2007,30787,30787,BATESVILLE_NG_Mississippi,NG (Natural Gas),Gas,148.5,38.3,100_200,Gas_100_200,1,4756,BATESVILLE 5 8,Mississippi
STEENS_NG_Mississippi,STEENS_NG_Mississippi,30791,30791,STEENS_NG_Mississippi,NG (Natural Gas),Gas,133.5,54.99,100_200,Gas_100_200,1,4757,STEENS 2,Mississippi
STEENS_NG_Mississippi_2008,STEENS_NG_Mississippi_2008,30792,30792,STEENS_NG_Mississippi,NG (Natural Gas),Gas,133.5,48.8,100_200,Gas_100_200,1,4758,STEENS 3,Mississippi
STEENS_NG_Mississippi_2009,STEENS_NG_Mississippi_2009,30793,30793,STEENS_NG_Mississippi,NG (Natural Gas),Gas,133.5,60.74,100_200,Gas_100_200,1,4759,STEENS 4,Mississippi
STEENS_NG_Mississippi_2010,STEENS_NG_Mississippi_2010,30794,30794,STEENS_NG_Mississippi,NG (Natural Gas),Gas,133.5,57.21,100_200,Gas_100_200,1,4760,STEENS 5,Mississippi
STEENS_NG_Mississippi_2011,STEENS_NG_Mississippi_2011,30795,30795,STEENS_NG_Mississippi,NG (Natural Gas),Gas,133.5,22.61,100_200,Gas_100_200,1,4761,STEENS 6,Mississippi
STEENS_NG_Mississippi_2012,STEENS_NG_Mississippi_2012,30796,30796,STEENS_NG_Mississippi,NG (Natural Gas),Gas,133.5,61.24,100_200,Gas_100_200,1,4762,STEENS 7,Mississippi
VICKSBURG_NG_Mississippi,VICKSBURG_NG_Mississippi,30800,30800,VICKSBURG_NG_Mississippi,NG (Natural Gas),Gas,4.8,0.72,below_50,Gas_below_50,1,4763,VICKSBURG 7 2,Mississippi
VICKSBURG_NG_Mississippi_2013,VICKSBURG_NG_Mississippi_2013,30804,30804,VICKSBURG_NG_Mississippi,NG (Natural Gas),Gas,663.8,245.52,600_800,Gas_600_800,1,4764,VICKSBURG 8 3,Mississippi
VICKSBURG_NG_Mississippi_2014,VICKSBURG_NG_Mississippi_2014,30805,30805,VICKSBURG_NG_Mississippi,NG (Natural Gas),Gas,663.8,192.18,600_800,Gas_600_800,1,4765,VICKSBURG 8 4,Mississippi
GREENWOOD_O_Mississippi,GREENWOOD_O_Mississippi,30809,30809,GREENWOOD_O_Mississippi,DFO (Distillate Fuel Oil),Oil,1.8,0.81,below_50,Oil_below_50,1,4766,GREENWOOD 12 2,Mississippi
GREENWOOD_O_Mississippi_2015,GREENWOOD_O_Mississippi_2015,30810,30810,GREENWOOD_O_Mississippi,DFO (Distillate Fuel Oil),Oil,1.8,0.83,below_50,Oil_below_50,1,4767,GREENWOOD 12 3,Mississippi
GREENWOOD_O_Mississippi_2016,GREENWOOD_O_Mississippi_2016,30812,30812,GREENWOOD_O_Mississippi,DFO (Distillate Fuel Oil),Oil,1.8,0.32,below_50,Oil_below_50,1,4768,GREENWOOD 12 5,Mississippi
GREENWOOD_O_Mississippi_2017,GREENWOOD_O_Mississippi_2017,30812,30812,GREENWOOD_O_Mississippi,DFO (Distillate Fuel Oil),Oil,1.8,0.87,below_50,Oil_below_50,1,4769,GREENWOOD 12 5,Mississippi
GREENWOOD_O_Mississippi_2018,GREENWOOD_O_Mississippi_2018,30813,30813,GREENWOOD_O_Mississippi,DFO (Distillate Fuel Oil),Oil,1.8,0.28,below_50,Oil_below_50,1,4770,GREENWOOD 12 6,Mississippi
MERIDIAN_O_Mississippi,MERIDIAN_O_Mississippi,30817,30817,MERIDIAN_O_Mississippi,DFO (Distillate Fuel Oil),Oil,1.8,0.61,below_50,Oil_below_50,1,4771,MERIDIAN 11 2,Mississippi
MERIDIAN_O_Mississippi_2019,MERIDIAN_O_Mississippi_2019,30817,30817,MERIDIAN_O_Mississippi,DFO (Distillate Fuel Oil),Oil,1.8,0.61,below_50,Oil_below_50,1,4772,MERIDIAN 11 2,Mississippi
MERIDIAN_O_Mississippi_2020,MERIDIAN_O_Mississippi_2020,30818,30818,MERIDIAN_O_Mississippi,DFO (Distillate Fuel Oil),Oil,1.8,0.45,below_50,Oil_below_50,1,4773,MERIDIAN 11 3,Mississippi
MERIDIAN_O_Mississippi_2021,MERIDIAN_O_Mississippi_2021,30819,30819,MERIDIAN_O_Mississippi,DFO (Distillate Fuel Oil),Oil,1.8,0.88,below_50,Oil_below_50,1,4774,MERIDIAN 11 4,Mississippi
MERIDIAN_O_Mississippi_2022,MERIDIAN_O_Mississippi_2022,30819,30819,MERIDIAN_O_Mississippi,DFO (Distillate Fuel Oil),Oil,1.8,0.89,below_50,Oil_below_50,1,4775,MERIDIAN 11 4,Mississippi
MOSELLE_NG_Mississippi,MOSELLE_NG_Mississippi,30822,30822,MOSELLE_NG_Mississippi,NG (Natural Gas),Gas,59.0,18.42,50_100,Gas_50_100,1,4776,MOSELLE 2 1,Mississippi
GREENWOOD_NG_Mississippi,GREENWOOD_NG_Mississippi,30825,30825,GREENWOOD_NG_Mississippi,NG (Natural Gas),Gas,13.5,1.69,below_50,Gas_below_50,1,4777,GREENWOOD 13 2,Mississippi
GREENWOOD_NG_Mississippi_2023,GREENWOOD_NG_Mississippi_2023,30826,30826,GREENWOOD_NG_Mississippi,NG (Natural Gas),Gas,1.3,0.62,below_50,Gas_below_50,1,4778,GREENWOOD 13 3,Mississippi
GREENWOOD_NG_Mississippi_2024,GREENWOOD_NG_Mississippi_2024,30826,30826,GREENWOOD_NG_Mississippi,NG (Natural Gas),Gas,1.3,0.62,below_50,Gas_below_50,1,4779,GREENWOOD 13 3,Mississippi
GREENWOOD_NG_Mississippi_2025,GREENWOOD_NG_Mississippi_2025,30827,30827,GREENWOOD_NG_Mississippi,NG (Natural Gas),Gas,1.3,0.55,below_50,Gas_below_50,1,4780,GREENWOOD 13 4,Mississippi
GREENWOOD_NG_Mississippi_2026,GREENWOOD_NG_Mississippi_2026,30830,30830,GREENWOOD_NG_Mississippi,NG (Natural Gas),Gas,16.3,4.48,below_50,Gas_below_50,1,4781,GREENWOOD 14 1,Mississippi
GREENWOOD_NG_Mississippi_2027,GREENWOOD_NG_Mississippi_2027,30831,30831,GREENWOOD_NG_Mississippi,NG (Natural Gas),Gas,16.3,3.74,below_50,Gas_below_50,1,4782,GREENWOOD 14 2,Mississippi
GREENVILLE_NG_Mississippi,GREENVILLE_NG_Mississippi,30836,30836,GREENVILLE_NG_Mississippi,NG (Natural Gas),Gas,781.4,93.81,600_800,Gas_600_800,1,4783,GREENVILLE 55 3,Mississippi
GULFPORT_NG_Mississippi,GULFPORT_NG_Mississippi,30839,30839,GULFPORT_NG_Mississippi,NG (Natural Gas),Gas,98.8,34.72,50_100,Gas_50_100,1,4784,GULFPORT 11 1,Mississippi
GULFPORT_NG_Mississippi_2028,GULFPORT_NG_Mississippi_2028,30839,30839,GULFPORT_NG_Mississippi,NG (Natural Gas),Gas,98.8,12.1,50_100,Gas_50_100,1,4785,GULFPORT 11 1,Mississippi
GULFPORT_NG_Mississippi_2029,GULFPORT_NG_Mississippi_2029,30839,30839,GULFPORT_NG_Mississippi,NG (Natural Gas),Gas,98.8,40.95,50_100,Gas_50_100,1,4786,GULFPORT 11 1,Mississippi
SOUTHAVEN_NG_Mississippi,SOUTHAVEN_NG_Mississippi,30842,30842,SOUTHAVEN_NG_Mississippi,NG (Natural Gas),Gas,150.65,57.98,100_200,Gas_100_200,1,4787,SOUTHAVEN 6 2,Mississippi
SOUTHAVEN_NG_Mississippi_2030,SOUTHAVEN_NG_Mississippi_2030,30843,30843,SOUTHAVEN_NG_Mississippi,NG (Natural Gas),Gas,150.65,31.71,100_200,Gas_100_200,1,4788,SOUTHAVEN 6 3,Mississippi
SOUTHAVEN_NG_Mississippi_2031,SOUTHAVEN_NG_Mississippi_2031,30844,30844,SOUTHAVEN_NG_Mississippi,NG (Natural Gas),Gas,150.65,56.11,100_200,Gas_100_200,1,4789,SOUTHAVEN 6 4,Mississippi
SOUTHAVEN_NG_Mississippi_2032,SOUTHAVEN_NG_Mississippi_2032,30845,30845,SOUTHAVEN_NG_Mississippi,NG (Natural Gas),Gas,150.65,35.36,100_200,Gas_100_200,1,4790,SOUTHAVEN 6 5,Mississippi
SOUTHAVEN_NG_Mississippi_2033,SOUTHAVEN_NG_Mississippi_2033,30846,30846,SOUTHAVEN_NG_Mississippi,NG (Natural Gas),Gas,150.65,70.18,100_200,Gas_100_200,1,4791,SOUTHAVEN 6 6,Mississippi
SOUTHAVEN_NG_Mississippi_2034,SOUTHAVEN_NG_Mississippi_2034,30847,30847,SOUTHAVEN_NG_Mississippi,NG (Natural Gas),Gas,150.65,18.58,100_200,Gas_100_200,1,4792,SOUTHAVEN 6 7,Mississippi
BATESVILLE_NG_Mississippi_2035,BATESVILLE_NG_Mississippi_2035,30852,30852,BATESVILLE_NG_Mississippi,NG (Natural Gas),Gas,167.25,41.45,100_200,Gas_100_200,1,4793,BATESVILLE 6 3,Mississippi
BATESVILLE_NG_Mississippi_2036,BATESVILLE_NG_Mississippi_2036,30853,30853,BATESVILLE_NG_Mississippi,NG (Natural Gas),Gas,167.25,36.85,100_200,Gas_100_200,1,4794,BATESVILLE 6 4,Mississippi
BATESVILLE_NG_Mississippi_2037,BATESVILLE_NG_Mississippi_2037,30854,30854,BATESVILLE_NG_Mississippi,NG (Natural Gas),Gas,167.25,26.52,100_200,Gas_100_200,1,4795,BATESVILLE 6 5,Mississippi
BATESVILLE_NG_Mississippi_2038,BATESVILLE_NG_Mississippi_2038,30855,30855,BATESVILLE_NG_Mississippi,NG (Natural Gas),Gas,167.25,44.56,100_200,Gas_100_200,1,4796,BATESVILLE 6 6,Mississippi
BATESVILLE_NG_Mississippi_2039,BATESVILLE_NG_Mississippi_2039,30856,30856,BATESVILLE_NG_Mississippi,NG (Natural Gas),Gas,167.25,44.99,100_200,Gas_100_200,1,4797,BATESVILLE 6 7,Mississippi
BATESVILLE_NG_Mississippi_2040,BATESVILLE_NG_Mississippi_2040,30857,30857,BATESVILLE_NG_Mississippi,NG (Natural Gas),Gas,167.25,27.28,100_200,Gas_100_200,1,4798,BATESVILLE 6 8,Mississippi
CLARKSDALE_NG_Mississippi,CLARKSDALE_NG_Mississippi,30860,30860,CLARKSDALE_NG_Mississippi,NG (Natural Gas),Gas,76.6,25.95,50_100,Gas_50_100,1,4799,CLARKSDALE 5 1,Mississippi
CLARKSDALE_NG_Mississippi_2041,CLARKSDALE_NG_Mississippi_2041,30860,30860,CLARKSDALE_NG_Mississippi,NG (Natural Gas),Gas,76.6,30.72,50_100,Gas_50_100,1,4800,CLARKSDALE 5 1,Mississippi
CLARKSDALE_NG_Mississippi_2042,CLARKSDALE_NG_Mississippi_2042,30860,30860,CLARKSDALE_NG_Mississippi,NG (Natural Gas),Gas,76.6,15.28,50_100,Gas_50_100,1,4801,CLARKSDALE 5 1,Mississippi
CLARKSDALE_NG_Mississippi_2043,CLARKSDALE_NG_Mississippi_2043,30860,30860,CLARKSDALE_NG_Mississippi,NG (Natural Gas),Gas,76.6,23.72,50_100,Gas_50_100,1,4802,CLARKSDALE 5 1,Mississippi
YAZOOCITY_NG_Mississippi,YAZOOCITY_NG_Mississippi,30863,30863,YAZOOCITY_NG_Mississippi,NG (Natural Gas),Gas,25.0,3.47,below_50,Gas_below_50,1,4803,YAZOO CITY 5 2,Mississippi
JACKSON_O_Mississippi,JACKSON_O_Mississippi,30866,30866,JACKSON_O_Mississippi,DFO (Distillate Fuel Oil),Oil,10.0,3.99,below_50,Oil_below_50,1,4804,JACKSON 32 1,Mississippi
MERIDIAN_NG_Mississippi,MERIDIAN_NG_Mississippi,30869,30869,MERIDIAN_NG_Mississippi,NG (Natural Gas),Gas,47.5,8.61,below_50,Gas_below_50,1,4805,MERIDIAN 12 2,Mississippi
MERIDIAN_NG_Mississippi_2044,MERIDIAN_NG_Mississippi_2044,30870,30870,MERIDIAN_NG_Mississippi,NG (Natural Gas),Gas,47.5,21.28,below_50,Gas_below_50,1,4806,MERIDIAN 12 3,Mississippi
PURVIS_C_Mississippi,PURVIS_C_Mississippi,30874,30874,PURVIS_C_Mississippi,BIT (Bituminous Coal),Coal,200.0,77.16,100_200,Coal_100_200,1,4807,PURVIS 3 2,Mississippi
PURVIS_C_Mississippi_2045,PURVIS_C_Mississippi_2045,30875,30875,PURVIS_C_Mississippi,BIT (Bituminous Coal),Coal,200.0,51.42,100_200,Coal_100_200,1,4808,PURVIS 3 3,Mississippi
SALLIS_NG_Mississippi,SALLIS_NG_Mississippi,30882,30882,SALLIS_NG_Mississippi,NG (Natural Gas),Gas,183.77,43.86,100_200,Gas_100_200,1,4809,SALLIS 2 5,Mississippi
SALLIS_NG_Mississippi_2046,SALLIS_NG_Mississippi_2046,30883,30883,SALLIS_NG_Mississippi,NG (Natural Gas),Gas,183.77,37.48,100_200,Gas_100_200,1,4810,SALLIS 2 6,Mississippi
SALLIS_NG_Mississippi_2047,SALLIS_NG_Mississippi_2047,30884,30884,SALLIS_NG_Mississippi,NG (Natural Gas),Gas,183.77,76.76,100_200,Gas_100_200,1,4811,SALLIS 2 7,Mississippi
GAUTIER_C_Mississippi,GAUTIER_C_Mississippi,30888,30888,GAUTIER_C_Mississippi,BIT (Bituminous Coal),Coal,548.3,198.73,400_600,Coal_400_600,1,4812,GAUTIER 6 2,Mississippi
GAUTIER_C_Mississippi_2048,GAUTIER_C_Mississippi_2048,30889,30889,GAUTIER_C_Mississippi,BIT (Bituminous Coal),Coal,548.3,66.2,400_600,Coal_400_600,1,4813,GAUTIER 6 3,Mississippi
DEKALB_NG_Mississippi,DEKALB_NG_Mississippi,30894,30894,DEKALB_NG_Mississippi,NG (Natural Gas),Gas,280.0,52.74,200_300,Gas_200_300,1,4814,DE KALB 3 3,Mississippi
DEKALB_NG_Mississippi_2049,DEKALB_NG_Mississippi_2049,30895,30895,DEKALB_NG_Mississippi,NG (Natural Gas),Gas,280.0,119.44,200_300,Gas_200_300,1,4815,DE KALB 3 4,Mississippi
DEKALB_NG_Mississippi_2050,DEKALB_NG_Mississippi_2050,30896,30896,DEKALB_NG_Mississippi,NG (Natural Gas),Gas,280.0,54.27,200_300,Gas_200_300,1,4816,DE KALB 3 5,Mississippi
PRENTISS_NG_Mississippi,PRENTISS_NG_Mississippi,30899,30899,PRENTISS_NG_Mississippi,NG (Natural Gas),Gas,83.5,16.56,50_100,Gas_50_100,1,4817,PRENTISS 3 1,Mississippi
PRENTISS_NG_Mississippi_2051,PRENTISS_NG_Mississippi_2051,30899,30899,PRENTISS_NG_Mississippi,NG (Natural Gas),Gas,83.5,36.6,50_100,Gas_50_100,1,4818,PRENTISS 3 1,Mississippi
PRENTISS_NG_Mississippi_2052,PRENTISS_NG_Mississippi_2052,30899,30899,PRENTISS_NG_Mississippi,NG (Natural Gas),Gas,83.5,18.15,50_100,Gas_50_100,1,4819,PRENTISS 3 1,Mississippi
PORTGIBSON_Nuc_Mississippi,PORTGIBSON_Nuc_Mississippi,30902,30902,PORTGIBSON_Nuc_Mississippi,NUC (Nuclear),Nuclear,1440.0,414.96,ovr_1000,Nuclear_ovr_1000,1,4820,PORT GIBSON 3 2,Mississippi
CLARKSDALE_NG_Mississippi_2053,CLARKSDALE_NG_Mississippi_2053,30904,30904,CLARKSDALE_NG_Mississippi,NG (Natural Gas),Gas,15.9,7.37,below_50,Gas_below_50,1,4821,CLARKSDALE 6 1,Mississippi
CLARKSDALE_NG_Mississippi_2054,CLARKSDALE_NG_Mississippi_2054,30904,30904,CLARKSDALE_NG_Mississippi,NG (Natural Gas),Gas,15.9,1.94,below_50,Gas_below_50,1,4822,CLARKSDALE 6 1,Mississippi
CLARKSDALE_NG_Mississippi_2055,CLARKSDALE_NG_Mississippi_2055,30904,30904,CLARKSDALE_NG_Mississippi,NG (Natural Gas),Gas,15.9,2.51,below_50,Gas_below_50,1,4823,CLARKSDALE 6 1,Mississippi
PAULDING_O_Mississippi,PAULDING_O_Mississippi,30907,30907,PAULDING_O_Mississippi,DFO (Distillate Fuel Oil),Oil,20.0,5.58,below_50,Oil_below_50,1,4824,PAULDING 1 2,Mississippi
ACKERMAN_C_Mississippi,ACKERMAN_C_Mississippi,30911,30911,ACKERMAN_C_Mississippi,BIT (Bituminous Coal),Coal,513.7,100.49,400_600,Coal_400_600,1,4825,ACKERMAN 2 3,Mississippi
NEWALBANY_NG_Mississippi,NEWALBANY_NG_Mississippi,30914,30914,NEWALBANY_NG_Mississippi,NG (Natural Gas),Gas,71.2,25.5,50_100,Gas_50_100,1,4826,NEW ALBANY 5 1,Mississippi
NEWALBANY_NG_Mississippi_2056,NEWALBANY_NG_Mississippi_2056,30914,30914,NEWALBANY_NG_Mississippi,NG (Natural Gas),Gas,71.2,22.07,50_100,Gas_50_100,1,4827,NEW ALBANY 5 1,Mississippi
NEWALBANY_NG_Mississippi_2057,NEWALBANY_NG_Mississippi_2057,30914,30914,NEWALBANY_NG_Mississippi,NG (Natural Gas),Gas,71.2,19.7,50_100,Gas_50_100,1,4828,NEW ALBANY 5 1,Mississippi
NEWALBANY_NG_Mississippi_2058,NEWALBANY_NG_Mississippi_2058,30914,30914,NEWALBANY_NG_Mississippi,NG (Natural Gas),Gas,71.2,34.99,50_100,Gas_50_100,1,4829,NEW ALBANY 5 1,Mississippi
NEWALBANY_NG_Mississippi_2059,NEWALBANY_NG_Mississippi_2059,30914,30914,NEWALBANY_NG_Mississippi,NG (Natural Gas),Gas,71.2,31.3,50_100,Gas_50_100,1,4830,NEW ALBANY 5 1,Mississippi
NEWALBANY_NG_Mississippi_2060,NEWALBANY_NG_Mississippi_2060,30914,30914,NEWALBANY_NG_Mississippi,NG (Natural Gas),Gas,71.2,28.42,50_100,Gas_50_100,1,4831,NEW ALBANY 5 1,Mississippi
JACKSON_NG_Mississippi,JACKSON_NG_Mississippi,30919,30919,JACKSON_NG_Mississippi,NG (Natural Gas),Gas,176.6,24.12,100_200,Gas_100_200,1,4832,JACKSON 33 2,Mississippi
JACKSON_NG_Mississippi_2061,JACKSON_NG_Mississippi_2061,30920,30920,JACKSON_NG_Mississippi,NG (Natural Gas),Gas,176.6,20.33,100_200,Gas_100_200,1,4833,JACKSON 33 3,Mississippi
YAZOOCITY_NG_Mississippi_2062,YAZOOCITY_NG_Mississippi_2062,30923,30923,YAZOOCITY_NG_Mississippi,NG (Natural Gas),Gas,11.37,5.19,below_50,Gas_below_50,1,4834,YAZOO CITY 6 1,Mississippi
