wkt_geom,name,folders,Substation Longitude,Substation Latitude,Number
PointZ (-93.18041809714110002 32.68263543221569734 0),MINDEN 4 2,Buses,-93.1804181,32.68263543,60080
PointZ (-93.2958613863788031 32.61961320406940246 0),MINDEN 5 1,Buses,-93.29586139,32.6196132,61162
PointZ (-93.2980213863788066 32.62015899048090262 0),MINDEN 5 2,Buses,-93.29802139,32.62015899,61163
PointZ (-93.2980213863788066 32.61894612385690095 0),MINDEN 5 3,Buses,-93.29802139,32.61894612,61164
PointZ (-93.28866138637880567 32.61961320406940246 0),MINDEN 5 4,Buses,-93.28866139,32.6196132,61165
PointZ (-93.2958613863788031 32.61658098711740195 0),MINDEN 5 6,Buses,-93.29586139,32.61658099,61166
PointZ (-93.29056330167250621 32.63238432768280006 0),MINDEN 6 1,Buses,-93.2905633,32.63238433,61182
PointZ (-93.28624330167249923 32.63238432768280006 0),MINDEN 6 2,Buses,-93.2862433,32.63238433,61183
PointZ (-98.88281176361060432 40.55502368806389768 0),MINDEN 7 1,Buses,-98.88281176,40.55502369,66902
PointZ (-98.87201176361060107 40.55502368806389768 0),MINDEN 7 2,Buses,-98.87201176,40.55502369,66903
PointZ (-98.90714355207039432 40.47125666021869961 0),MINDEN 8 1,Buses,-98.90714355,40.47125666,66904
PointZ (-98.89634355207040528 40.46440972859539897 0),MINDEN 8 2,Buses,-98.89634355,40.46440973,66905
PointZ (-98.89634355207040528 40.47262596079730201 0),MINDEN 8 3,Buses,-98.89634355,40.47262596,66906
PointZ (-82.745148633853006 43.68549239233590242 0),MINDEN CITY 1,Buses,-82.74514863,43.68549239,39254
PointZ (-82.73434863385300275 43.68679403156340157 0),MINDEN CITY 2,Buses,-82.73434863,43.68679403,39255
PointZ (-73.65569085073609301 40.74557134748869913 0),MINEOLA 1 1,Buses,-73.65569085,40.74557135,6082
PointZ (-73.60663039281020303 40.80570195072350259 0),MINEOLA 2 1,Buses,-73.60663039,40.80570195,6083
PointZ (-73.6546175425280012 40.83582444933689715 0),MINEOLA 3 1,Buses,-73.65461754,40.83582445,6084
PointZ (-77.83020566685800645 38.00886348067930243 0),MINERAL 1 1,Buses,-77.83020567,38.00886348,18927
PointZ (-77.82588566685799947 38.00886348067930243 0),MINERAL 1 2,Buses,-77.82588567,38.00886348,18928
PointZ (-77.82915193175590218 37.85537144358750083 0),MINERAL 2 1,Buses,-77.82915193,37.85537144,18929
PointZ (-77.80099272114540554 38.04189189199440335 0),MINERAL 3 1,Buses,-77.80099272,38.04189189,19437
PointZ (-77.79667272114539855 38.04132484733570152 0),MINERAL 3 2,Buses,-77.79667272,38.04132485,19438
PointZ (-77.77621488862669707 38.07088710415899868 0),MINERAL 4 1,Buses,-77.77621489,38.0708871,19491
PointZ (-77.77621488862669707 38.06408496135180286 0),MINERAL 4 2,Buses,-77.77621489,38.06408496,19492
PointZ (-77.77837488862670057 38.07196404964449954 0),MINERAL 4 3,Buses,-77.77837489,38.07196405,19493
PointZ (-77.77837488862670057 38.07083041978800253 0),MINERAL 4 4,Buses,-77.77837489,38.07083042,19494
PointZ (-77.76901488862669964 38.06975345966299784 0),MINERAL 4 5,Buses,-77.76901489,38.06975346,19495
PointZ (-77.77621488862669707 38.06748610976210045 0),MINERAL 4 7,Buses,-77.77621489,38.06748611,19496
PointZ (-81.2643262899447052 40.57069140421589992 0),MINERAL CITY 1,Buses,-81.26432629,40.5706914,35725
PointZ (-81.26000628994469821 40.57233212598819705 0),MINERAL CITY 2,Buses,-81.26000629,40.57233213,35726
PointZ (-90.0999992501559035 42.83087332411079728 0),MINERAL POINT 1 1,Buses,-90.09999925,42.83087332,47349
PointZ (-90.69740739695349419 37.84937446947739659 0),MINERAL POINT 2 1,Buses,-90.6974074,37.84937447,56675
PointZ (-90.69740739695349419 37.84596320388330071 0),MINERAL POINT 2 2,Buses,-90.6974074,37.8459632,56676
PointZ (-90.68804739695349326 37.84647490234289791 0),MINERAL POINT 2 3,Buses,-90.6880474,37.8464749,56677
PointZ (-90.69020739695349675 37.84596320388330071 0),MINERAL POINT 2 4,Buses,-90.6902074,37.8459632,56678
PointZ (-90.69020739695349675 37.84937446947739659 0),MINERAL POINT 2 5,Buses,-90.6902074,37.84937447,56679
PointZ (-93.97059634749599866 33.81729959032689692 0),MINERAL SPRINGS 1 1,Buses,-93.97059635,33.81729959,59174
PointZ (-93.96627634749600588 33.81670140146140113 0),MINERAL SPRINGS 1 2,Buses,-93.96627635,33.8167014,59175
PointZ (-93.84271459763779433 33.91143270251919972 0),MINERAL SPRINGS 2 1,Buses,-93.8427146,33.9114327,59176
PointZ (-81.54452019704780241 38.99474080182800151 0),MINERAL WELLS 1 1,Buses,-81.5445202,38.9947408,35308
PointZ (-81.57487600384619952 39.12941427237090153 0),MINERAL WELLS 2 1,Buses,-81.574876,39.12941427,35309
PointZ (-81.57055600384620675 39.1305313019365002 0),MINERAL WELLS 2 2,Buses,-81.570556,39.1305313,35310
PointZ (-81.56360600448519449 39.14798303368529986 0),MINERAL WELLS 3 1,Buses,-81.563606,39.14798303,35311
PointZ (-76.27735778727360128 40.66929845760439832 0),MINERSVILLE 1,Buses,-76.27735779,40.66929846,13469
PointZ (-81.07042826182950535 40.7898552863777013 0),MINERVA 1 1,Buses,-81.07042826,40.78985529,37275
PointZ (-81.12549718288589418 40.68453350672759683 0),MINERVA 2 1,Buses,-81.12549718,40.68453351,37276
PointZ (-82.84576055569340269 38.9824697570509997 0),MINFORD 1,Buses,-82.84576056,38.98246976,36755
PointZ (-93.35844206881560581 45.13199691737950303 0),MINNEAPOLIS 1 1,Buses,-93.35844207,45.13199692,50185
PointZ (-93.27746006539949519 45.15804270830020073 0),MINNEAPOLIS 10 1,Buses,-93.27746007,45.15804271,50198
PointZ (-93.27584006539950678 45.15728113728560089 0),MINNEAPOLIS 10 2,Buses,-93.27584007,45.15728114,50199
PointZ (-93.27584006539950678 45.15594836317320215 0),MINNEAPOLIS 10 3,Buses,-93.27584007,45.15594836,50200
PointZ (-93.27746006539949519 45.15670995200049731 0),MINNEAPOLIS 10 4,Buses,-93.27746007,45.15670995,50201
PointZ (-93.27584006539950678 45.1584234893018035 0),MINNEAPOLIS 10 6,Buses,-93.27584007,45.15842349,50202
PointZ (-93.29543824404339603 45.18199184992229789 0),MINNEAPOLIS 11 1,Buses,-93.29543824,45.18199185,50203
PointZ (-93.29381824404339341 45.18218216070240345 0),MINNEAPOLIS 11 2,Buses,-93.29381824,45.18218216,50204
PointZ (-93.25857602552710546 45.0730820372973966 0),MINNEAPOLIS 12 1,Buses,-93.25857603,45.07308204,50205
PointZ (-93.33155692366919709 45.14810314485659859 0),MINNEAPOLIS 13 1,Buses,-93.33155692,45.14810314,50206
PointZ (-93.32993692366919447 45.14867441503029966 0),MINNEAPOLIS 13 2,Buses,-93.32993692,45.14867442,50207
PointZ (-93.31758280139740691 45.11247418098709971 0),MINNEAPOLIS 14 1,Buses,-93.3175828,45.11247418,50208
PointZ (-93.31596280139740429 45.11171200117340163 0),MINNEAPOLIS 14 2,Buses,-93.3159628,45.111712,50209
PointZ (-93.31596280139740429 45.11304580813359877 0),MINNEAPOLIS 14 3,Buses,-93.3159628,45.11304581,50210
PointZ (-93.12890400133210278 45.11998825217810349 0),MINNEAPOLIS 15 1,Buses,-93.128904,45.11998825,50211
PointZ (-93.12728400133210016 45.1197977336124012 0),MINNEAPOLIS 15 2,Buses,-93.127284,45.11979773,50212
PointZ (-93.3269929429092997 45.02623511491650277 0),MINNEAPOLIS 16 1,Buses,-93.32699294,45.02623511,50213
PointZ (-93.24376663619149497 45.11499661582819698 0),MINNEAPOLIS 17 1,Buses,-93.24376664,45.11499662,50214
PointZ (-93.16015762771159814 45.0413281806283976 0),MINNEAPOLIS 18 1,Buses,-93.16015763,45.04132818,50215
PointZ (-93.15853762771159552 45.04056505126270338 0),MINNEAPOLIS 18 2,Buses,-93.15853763,45.04056505,50216
PointZ (-93.15853762771159552 45.04170974080400214 0),MINNEAPOLIS 18 3,Buses,-93.15853763,45.04170974,50217
PointZ (-93.24787951913019413 45.0298583492852984 0),MINNEAPOLIS 19 1,Buses,-93.24787952,45.02985835,50218
PointZ (-93.3012182527956071 45.27831965667729719 0),MINNEAPOLIS 2 1,Buses,-93.30121825,45.27831966,50186
PointZ (-93.29689825279560011 45.27781301752970222 0),MINNEAPOLIS 2 2,Buses,-93.29689825,45.27781302,50187
PointZ (-93.28275066610369493 45.03119654743399991 0),MINNEAPOLIS 20 1,Buses,-93.28275067,45.03119655,50219
PointZ (-93.31628836697539953 45.07161323213279758 0),MINNEAPOLIS 21 1,Buses,-93.31628837,45.07161323,50630
PointZ (-93.3166280748582011 45.09852263644879855 0),MINNEAPOLIS 22 1,Buses,-93.31662807,45.09852264,50631
PointZ (-93.31500807485819848 45.09890381499779721 0),MINNEAPOLIS 22 2,Buses,-93.31500807,45.09890381,50632
PointZ (-93.43616324988219901 45.11819577363490197 0),MINNEAPOLIS 23 1,Buses,-93.43616325,45.11819577,50633
PointZ (-93.29007908876350541 45.10845220172220138 0),MINNEAPOLIS 24 1,Buses,-93.29007909,45.1084522,50634
PointZ (-93.22240765456290035 45.06345715592429713 0),MINNEAPOLIS 25 1,Buses,-93.22240765,45.06345716,50635
PointZ (-93.20298239343419766 45.12399630652989657 0),MINNEAPOLIS 26 1,Buses,-93.20298239,45.12399631,50636
PointZ (-93.20136239343419504 45.12380580134809804 0),MINNEAPOLIS 26 2,Buses,-93.20136239,45.1238058,50637
PointZ (-93.27747278564029898 45.11747941426550312 0),MINNEAPOLIS 27 1,Buses,-93.27747279,45.11747941,50638
PointZ (-93.39441161905530464 45.07535575631950309 0),MINNEAPOLIS 28 1,Buses,-93.39441162,45.07535576,50639
PointZ (-93.35691654261650285 45.06476887090060046 0),MINNEAPOLIS 29 1,Buses,-93.35691654,45.06476887,50640
PointZ (-93.35691654261650285 45.06343393543919973 0),MINNEAPOLIS 29 2,Buses,-93.35691654,45.06343394,50641
PointZ (-93.35529654261650023 45.06476887090060046 0),MINNEAPOLIS 29 3,Buses,-93.35529654,45.06476887,50642
PointZ (-93.32853092342510593 45.26452597983239912 0),MINNEAPOLIS 3 1,Buses,-93.32853092,45.26452598,50188
PointZ (-93.39239665031709592 45.13181736443250003 0),MINNEAPOLIS 30 1,Buses,-93.39239665,45.13181736,50643
PointZ (-93.41137820486150645 45.01616619132389729 0),MINNEAPOLIS 31 1,Buses,-93.4113782,45.01616619,50644
PointZ (-93.40975820486150383 45.0165479192708986 0),MINNEAPOLIS 31 2,Buses,-93.4097582,45.01654792,50645
PointZ (-93.36633169777469732 45.10002228470099794 0),MINNEAPOLIS 32 1,Buses,-93.3663317,45.10002228,50646
PointZ (-93.3765127173299021 45.11237229205750054 0),MINNEAPOLIS 33 1,Buses,-93.37651272,45.11237229,50647
PointZ (-93.37489271732989948 45.11141956434379807 0),MINNEAPOLIS 33 2,Buses,-93.37489272,45.11141956,50648
PointZ (-93.37489271732989948 45.11256283541599998 0),MINNEAPOLIS 33 3,Buses,-93.37489272,45.11256284,50649
PointZ (-93.6354676510780024 44.94164573367169879 0),MINNEAPOLIS 34 1,Buses,-93.63546765,44.94164573,50650
PointZ (-93.63114765107799542 44.94062645249879751 0),MINNEAPOLIS 34 2,Buses,-93.63114765,44.94062645,50651
PointZ (-93.63114765107799542 44.94266499306149854 0),MINNEAPOLIS 34 3,Buses,-93.63114765,44.94266499,50652
PointZ (-93.47042620498599774 45.07847605412759862 0),MINNEAPOLIS 35 1,Buses,-93.4704262,45.07847605,50653
PointZ (-93.34740987039440085 45.02646376021459673 0),MINNEAPOLIS 36 1,Buses,-93.34740987,45.02646376,50654
PointZ (-93.20327688057270166 44.97485066770089901 0),MINNEAPOLIS 37 1,Buses,-93.20327688,44.97485067,50655
PointZ (-93.30270378483669447 45.05126743535230105 0),MINNEAPOLIS 38 1,Buses,-93.30270378,45.05126744,50656
PointZ (-93.32541648321620187 45.08480135972789782 0),MINNEAPOLIS 39 1,Buses,-93.32541648,45.08480136,50657
PointZ (-93.24766189588329723 45.17021417859429988 0),MINNEAPOLIS 4 1,Buses,-93.2476619,45.17021418,50189
PointZ (-93.24604189588329461 45.17078522712269972 0),MINNEAPOLIS 4 2,Buses,-93.2460419,45.17078523,50190
PointZ (-93.26876308439129559 45.0129965718328009 0),MINNEAPOLIS 40 1,Buses,-93.26876308,45.01299657,50658
PointZ (-93.26714308439129297 45.01280569634069906 0),MINNEAPOLIS 40 2,Buses,-93.26714308,45.0128057,50659
PointZ (-93.29058296487200153 45.00805902441089756 0),MINNEAPOLIS 41 1,Buses,-93.29058296,45.00805902,50660
PointZ (-93.28896296487199891 45.00824991572260103 0),MINNEAPOLIS 41 2,Buses,-93.28896296,45.00824992,50661
PointZ (-93.44800047799699882 45.01003264083450262 0),MINNEAPOLIS 42 1,Buses,-93.44800048,45.01003264,50662
PointZ (-93.36401891051150415 45.08192389904910158 0),MINNEAPOLIS 43 1,Buses,-93.36401891,45.0819239,50663
PointZ (-93.36239891051150153 45.08192389904910158 0),MINNEAPOLIS 43 2,Buses,-93.36239891,45.0819239,50664
PointZ (-93.5060574737316017 44.98923207953180281 0),MINNEAPOLIS 44 1,Buses,-93.50605747,44.98923208,50665
PointZ (-93.44786317950979537 45.02746060697450048 0),MINNEAPOLIS 45 1,Buses,-93.44786318,45.02746061,50666
PointZ (-93.3254059012901962 45.0034559525429998 0),MINNEAPOLIS 46 1,Buses,-93.3254059,45.00345595,50667
PointZ (-93.37038546263349303 45.00306966439089962 0),MINNEAPOLIS 47 1,Buses,-93.37038546,45.00306966,50668
PointZ (-93.21747862766819992 44.93929953037080338 0),MINNEAPOLIS 48 1,Buses,-93.21747863,44.93929953,50669
PointZ (-93.2158586276681973 44.9389172864319022 0),MINNEAPOLIS 48 2,Buses,-93.21585863,44.93891729,50670
PointZ (-93.2158586276681973 44.9398728894336017 0),MINNEAPOLIS 48 3,Buses,-93.21585863,44.93987289,50671
PointZ (-93.27571637424769335 45.04288407421930174 0),MINNEAPOLIS 49 1,Buses,-93.27571637,45.04288407,50672
PointZ (-93.27409637424770494 45.04307484943689843 0),MINNEAPOLIS 49 2,Buses,-93.27409637,45.04307485,50673
PointZ (-93.21011371568459936 45.15534152780689681 0),MINNEAPOLIS 5 1,Buses,-93.21011372,45.15534153,50191
PointZ (-93.29750578706550357 44.95897055546679866 0),MINNEAPOLIS 50 1,Buses,-93.29750579,44.95897056,50674
PointZ (-93.35170662765099792 44.87151765495509892 0),MINNEAPOLIS 51 1,Buses,-93.35170663,44.87151765,50675
PointZ (-93.22337343487660632 44.97140536776729647 0),MINNEAPOLIS 52 1,Buses,-93.22337343,44.97140537,50676
PointZ (-93.33615885361689379 44.93175465560150172 0),MINNEAPOLIS 53 1,Buses,-93.33615885,44.93175466,50677
PointZ (-93.33453885361690539 44.93099006611220148 0),MINNEAPOLIS 53 2,Buses,-93.33453885,44.93099007,50678
PointZ (-93.33453885361690539 44.93213694583759832 0),MINNEAPOLIS 53 3,Buses,-93.33453885,44.93213695,50679
PointZ (-93.39772900441970194 44.876850921111199 0),MINNEAPOLIS 54 1,Buses,-93.397729,44.87685092,50680
PointZ (-93.4628587743159045 44.99706558395079981 0),MINNEAPOLIS 55 1,Buses,-93.46285877,44.99706558,50681
PointZ (-93.46123877431590188 44.99630186442699653 0),MINNEAPOLIS 55 2,Buses,-93.46123877,44.99630186,50682
PointZ (-93.46123877431590188 44.99725651189599773 0),MINNEAPOLIS 55 3,Buses,-93.46123877,44.99725651,50683
PointZ (-93.3187412244105019 44.94893504524969785 0),MINNEAPOLIS 56 1,Buses,-93.31874122,44.94893505,50684
PointZ (-93.31604122441049753 44.94836177530589794 0),MINNEAPOLIS 56 2,Buses,-93.31604122,44.94836178,50685
PointZ (-93.31955122441050321 44.94776939022229811 0),MINNEAPOLIS 56 3,Buses,-93.31955122,44.94776939,50686
PointZ (-93.3187412244105019 44.94759740693530148 0),MINNEAPOLIS 56 4,Buses,-93.31874122,44.94759741,50687
PointZ (-93.31604122441049753 44.94931722110960237 0),MINNEAPOLIS 56 5,Buses,-93.31604122,44.94931722,50688
PointZ (-93.36562195605729642 44.9375610075341001 0),MINNEAPOLIS 57 1,Buses,-93.36562196,44.93756101,50689
PointZ (-93.3640019560572938 44.9375610075341001 0),MINNEAPOLIS 57 2,Buses,-93.36400196,44.93756101,50690
PointZ (-93.33053123931219375 44.89658241769039648 0),MINNEAPOLIS 58 1,Buses,-93.33053124,44.89658242,50691
PointZ (-93.3508545817821016 45.05559439697879753 0),MINNEAPOLIS 59 1,Buses,-93.35085458,45.0555944,50692
PointZ (-93.28151255397210662 45.20768713652790183 0),MINNEAPOLIS 6 1,Buses,-93.28151255,45.20768714,50192
PointZ (-93.22390728517430603 45.01632829703039818 0),MINNEAPOLIS 60 1,Buses,-93.22390729,45.0163283,50693
PointZ (-93.22228728517430341 45.01690088637570142 0),MINNEAPOLIS 60 2,Buses,-93.22228729,45.01690089,50694
PointZ (-93.21377965261679321 44.90052837521110263 0),MINNEAPOLIS 61 1,Buses,-93.21377965,44.90052838,50695
PointZ (-93.21458965261679452 44.89936173755339865 0),MINNEAPOLIS 61 2,Buses,-93.21458965,44.89936174,50696
PointZ (-93.21458965261679452 44.89897922852249934 0),MINNEAPOLIS 61 3,Buses,-93.21458965,44.89897923,50697
PointZ (-93.21377965261679321 44.89918960928869751 0),MINNEAPOLIS 61 4,Buses,-93.21377965,44.89918961,50698
PointZ (-93.21107965261680306 44.90071962454570098 0),MINNEAPOLIS 61 5,Buses,-93.21107965,44.90071962,50699
PointZ (-93.21107965261680306 44.89976336943539792 0),MINNEAPOLIS 61 7,Buses,-93.21107965,44.89976337,50700
PointZ (-93.29161547250299691 44.91325232740729945 0),MINNEAPOLIS 62 1,Buses,-93.29161547,44.91325233,50701
PointZ (-93.25693567892780322 44.8965157775362016 0),MINNEAPOLIS 63 1,Buses,-93.25693568,44.89651578,50702
PointZ (-93.2553156789278006 44.89575071906460124 0),MINNEAPOLIS 63 2,Buses,-93.25531568,44.89575072,50703
PointZ (-93.2553156789278006 44.89689830226299705 0),MINNEAPOLIS 63 3,Buses,-93.25531568,44.8968983,50704
PointZ (-93.31442779647829866 44.91362498675770354 0),MINNEAPOLIS 64 1,Buses,-93.3144278,44.91362499,50705
PointZ (-93.30319245076989887 44.90262772421009885 0),MINNEAPOLIS 65 1,Buses,-93.30319245,44.90262772,50706
PointZ (-93.30157245076989625 44.90281896656129845 0),MINNEAPOLIS 65 2,Buses,-93.30157245,44.90281897,50707
PointZ (-93.296801472187596 44.93872677085870038 0),MINNEAPOLIS 66 1,Buses,-93.29680147,44.93872677,50708
PointZ (-93.296801472187596 44.93719776804019972 0),MINNEAPOLIS 66 2,Buses,-93.29680147,44.93719777,50709
PointZ (-93.29518147218759339 44.93853564799230327 0),MINNEAPOLIS 66 3,Buses,-93.29518147,44.93853565,50710
PointZ (-93.20355490895910577 45.03287502145060017 0),MINNEAPOLIS 67 1,Buses,-93.20355491,45.03287502,50711
PointZ (-93.20193490895910315 45.03230259047889916 0),MINNEAPOLIS 67 2,Buses,-93.20193491,45.03230259,50712
PointZ (-93.20193490895910315 45.03325663799719791 0),MINNEAPOLIS 67 3,Buses,-93.20193491,45.03325664,50713
PointZ (-93.2046146872467034 44.87648838569209886 0),MINNEAPOLIS 68 1,Buses,-93.20461469,44.87648839,50714
PointZ (-93.26442721538980152 44.94274400391309854 0),MINNEAPOLIS 69 1,Buses,-93.26442722,44.942744,50715
PointZ (-93.2628072153897989 44.94217067213919847 0),MINNEAPOLIS 69 2,Buses,-93.26280722,44.94217067,50716
PointZ (-93.2628072153897989 44.94312622099300114 0),MINNEAPOLIS 69 3,Buses,-93.26280722,44.94312622,50717
PointZ (-93.15657979380090126 45.19130766851959891 0),MINNEAPOLIS 7 1,Buses,-93.15657979,45.19130767,50193
PointZ (-93.15495979380089864 45.19168822715830203 0),MINNEAPOLIS 7 2,Buses,-93.15495979,45.19168823,50194
PointZ (-93.24765652348760625 44.84982242093980176 0),MINNEAPOLIS 70 1,Buses,-93.24765652,44.84982242,50718
PointZ (-93.22820799636110678 44.98532278240139703 0),MINNEAPOLIS 71 1,Buses,-93.228208,44.98532278,50719
PointZ (-93.22820799636110678 44.98398599303990153 0),MINNEAPOLIS 71 2,Buses,-93.228208,44.98398599,50720
PointZ (-93.2246979963611011 44.98434883821359875 0),MINNEAPOLIS 71 3,Buses,-93.224698,44.98434884,50721
PointZ (-93.22550799636110241 44.98417696456110093 0),MINNEAPOLIS 71 4,Buses,-93.225508,44.98417696,50722
PointZ (-93.22550799636110241 44.98532278240139703 0),MINNEAPOLIS 71 5,Buses,-93.225508,44.98532278,50723
PointZ (-93.34774476061309656 44.96542577206719926 0),MINNEAPOLIS 72 1,Buses,-93.34774476,44.96542577,50724
PointZ (-93.34612476061309394 44.96561680540659722 0),MINNEAPOLIS 72 2,Buses,-93.34612476,44.96561681,50725
PointZ (-93.39610747723159534 44.81031306604940312 0),MINNEAPOLIS 73 1,Buses,-93.39610748,44.81031307,50726
PointZ (-93.24233841595240335 44.99429616072450244 0),MINNEAPOLIS 74 1,Buses,-93.24233842,44.99429616,50727
PointZ (-93.23251449596689611 44.86126241469680309 0),MINNEAPOLIS 75 1,Buses,-93.2325145,44.86126241,50728
PointZ (-93.26018099887519952 44.92412285114100001 0),MINNEAPOLIS 76 1,Buses,-93.260181,44.92412285,50729
PointZ (-93.31973632830100485 44.85600840858069915 0),MINNEAPOLIS 77 1,Buses,-93.31973633,44.85600841,50730
PointZ (-93.31811632830100223 44.85600840858069915 0),MINNEAPOLIS 77 2,Buses,-93.31811633,44.85600841,50731
PointZ (-93.19367764733650006 44.91202183325769681 0),MINNEAPOLIS 78 1,Buses,-93.19367765,44.91202183,50732
PointZ (-93.22025614775259328 44.91723512522469974 0),MINNEAPOLIS 79 1,Buses,-93.22025615,44.91723513,50733
PointZ (-93.32185216119130189 45.1703581888095016 0),MINNEAPOLIS 8 1,Buses,-93.32185216,45.17035819,50195
