Number,Name,AreaName,Nom kV,Vpu,kV,Vangle,Load MW,LoadMvar,GenMW,GenMvar,ShuntMvar,ActG,ActB,AreaNumber,ZoneNumber,Substation Longitude,Substation Latitude
44683,BEARDSTOWN 1 1,Illinois Downstate,100,1.02412,102.412,-80.43,7.44,1.61,,,,0,0,35,1,-90.38136399,39.96136113
44684,BEARDSTOWN 2 1,Illinois Downstate,230,1.04357,240.022,-72.72,9.61,2.36,,,,0,0,35,1,-90.4061744,39.9137422
44685,BEARDSTOWN 3 1,Illinois Downstate,100,1.02415,102.415,-80.57,,,,,,0,0,35,1,-90.35641976,39.93393235
44686,BEARDSTOWN 3 2,Illinois Downstate,100,1.02412,102.412,-80.58,7.39,0.93,,,,0,0,35,1,-90.34561976,39.93531254
44687,CHANDLERVILLE 1,Illinois Downstate,100,1.02871,102.871,-82.95,2.54,0.15,,,,0,0,35,1,-90.14673114,40.03414425
44688,VIRGINIA 1 1,Illinois Downstate,100,1.02631,102.631,-82.12,,,,,,0,0,35,1,-90.16528015,39.93067878
44689,VIRGINIA 1 2,Illinois Downstate,100,1.02629,102.629,-82.12,2.24,0.72,,,,0,0,35,1,-90.16096015,39.93123089
44690,VIRGINIA 2 1,Illinois Downstate,100,1.02787,102.787,-82.62,2.73,0.73,,,,0,0,35,1,-90.07495846,39.97802993
44691,VIRGINIA 3 1,Illinois Downstate,100,1.0253,102.53,-80.83,3.47,1.29,,,,0,0,35,1,-90.25833215,39.89873321
44692,CHAMPAIGN 1 1,Illinois Downstate,100,1.03163,103.163,-95.24,16.37,7.13,,,31.69,0,0,35,1,-88.41499836,40.0950813
44693,CHAMPAIGN 2 1,Illinois Downstate,100,1.03834,103.834,-95.84,14.96,7.14,,,28.72,0,0,35,1,-88.30957688,40.14050241
44694,CHAMPAIGN 3 1,Illinois Downstate,100,1.03706,103.706,-94.16,16.94,3.07,,,,0,0,35,1,-88.22912071,40.25319607
44695,CHAMPAIGN 4 1,Illinois Downstate,100,1.0239,102.39,-95.05,14.96,9.3,,,,0,0,35,1,-88.36441295,40.06888053
44696,CHAMPAIGN 4 2,Illinois Downstate,100,1.02403,102.403,-95.05,,,,,,0,0,35,1,-88.36009295,40.06777853
44697,CHAMPAIGN 5 1,Illinois Downstate,100,1.03634,103.634,-95.75,20.9,4.9,,,,0,0,35,1,-88.27328672,40.17522142
44698,CHAMPAIGN 6 1,Illinois Downstate,230,1.03294,237.577,-92.66,,,,,,0,0,35,1,-88.16875413,40.14773065
44699,CHAMPAIGN 6 2,Illinois Downstate,100,1.04379,104.379,-93.71,20.9,4.55,,,,0,0,35,1,-88.16443413,40.14552919
44700,CHAMPAIGN 6 3,Illinois Downstate,230,1.03392,237.801,-92.5,,,,,,0,0,35,1,-88.16443413,40.1493817
44701,CHAMPAIGN 7 1,Illinois Downstate,230,1.03677,238.458,-90.57,,,,,-45.59,0,0,35,1,-88.35516081,40.15814414
44702,CHAMPAIGN 7 2,Illinois Downstate,230,1.03671,238.444,-90.58,20.9,0.54,,,,0,0,35,1,-88.35084081,40.15924468
44703,CHAMPAIGN 8 1,Illinois Downstate,100,1.04028,104.028,-94.79,20.9,3.22,,,,0,0,35,1,-88.2434356,40.12425437
44704,CHAMPAIGN 9 1,Illinois Downstate,100,1.02631,102.631,-95.33,25.6,4.52,,,,0,0,35,1,-88.23871284,40.08232963
44705,CHAMPAIGN 10 1,Illinois Downstate,100,1.02749,102.749,-95.25,25.6,5.56,,,,0,0,35,1,-88.22086043,40.08135283
44706,CHAMPAIGN 11 1,Illinois Downstate,500,1.03804,519.018,-91.5,,,,,-49.52,0,0,35,1,-88.19119581,40.04444906
44707,CHAMPAIGN 11 2,Illinois Downstate,230,1.03821,238.789,-91.66,,,,,,0,0,35,1,-88.19119581,40.0405906
44708,CHAMPAIGN 11 3,Illinois Downstate,100,1.03514,103.514,-94.58,,,,,,0,0,35,1,-88.18687581,40.03783442
44709,CHAMPAIGN 11 4,Illinois Downstate,500,1.03916,519.581,-91.5,,,,,,0,0,35,1,-88.18687581,40.04444906
44710,CHAMPAIGN 11 6,Illinois Downstate,230,1.03809,238.76,-91.62,55.17,16.14,,,,0,0,35,1,-88.18687581,40.04114182
44711,CHAMPAIGN 12 1,Illinois Downstate,100,1.03678,103.678,-95.47,25.6,3.2,,,,0,0,35,1,-88.24348063,40.16098689
44712,FISHER 1 1,Illinois Downstate,100,1.03075,103.075,-95.12,2.84,0.52,,,,0,0,35,1,-88.38530816,40.32967181
44713,FISHER 2 1,Illinois Downstate,100,1.03153,103.153,-95.3,3.84,1.81,,,,0,0,35,1,-88.43778523,40.37059616
44714,GIBSON CITY 1 1,Illinois Downstate,100,1.03321,103.321,-95.4,3.99,1.09,,,,0,0,35,1,-88.39216731,40.43414981
44715,GIBSON CITY 2 1,Illinois Downstate,100,1.03508,103.508,-94.88,4.69,1.38,,,,0,0,35,1,-88.43004705,40.48874604
44716,GIBSON CITY 3 1,Illinois Downstate,100,1.04116,104.116,-94.83,3.99,0.98,,,,0,0,35,1,-88.28607622,40.51896522
44717,GIBSON CITY 3 2,Illinois Downstate,100,1.04119,104.119,-94.82,,,,,,0,0,35,1,-88.28175622,40.51841788
44718,GIFFORD 1 1,Illinois Downstate,100,1.02806,102.806,-99.05,4.25,0.7,,,,0,0,35,1,-87.97220935,40.25316016
44719,GIFFORD 2 1,Illinois Downstate,100,1.03044,103.044,-97.29,2.91,1.32,,,,0,0,35,1,-88.02974191,40.32069893
44720,HOMER 4 1,Illinois Downstate,100,1.02822,102.822,-96.98,,,,,,0,0,35,1,-87.94811914,40.07271808
44721,HOMER 4 2,Illinois Downstate,100,1.02819,102.819,-96.98,6.77,0.91,,,,0,0,35,1,-87.94379914,40.07382
44722,MAHOMET 1 1,Illinois Downstate,100,1.02965,102.965,-94.75,14.71,2.61,,,,0,0,35,1,-88.42833308,40.22585844
44723,MAHOMET 2 1,Illinois Downstate,100,1.02359,102.359,-94.9,,,,,,0,0,35,1,-88.37710608,40.08322103
44724,MAHOMET 2 2,Illinois Downstate,100,1.02355,102.355,-94.91,12.9,1.56,,,,0,0,35,1,-88.37278608,40.08377191
44725,MAHOMET 3 1,Illinois Downstate,100,1.03266,103.266,-95.44,12.19,2.67,,,,0,0,35,1,-88.39545001,40.16253999
44726,PAXTON 1 1,Illinois Downstate,100,1.03627,103.627,-96.65,5.18,0.52,,,,0,0,35,1,-88.18847303,40.50302503
44727,PAXTON 2 1,Illinois Downstate,100,1.04036,104.036,-95.78,9.95,2.56,,,,0,0,35,1,-88.22174277,40.57369951
44728,PAXTON 3 1,Illinois Downstate,100,1.03706,103.706,-96.71,6.33,0.27,,,,0,0,35,1,-88.17170925,40.48508976
44729,RANKIN 1,Illinois Downstate,100,1.04592,104.592,-97.32,1.45,0.7,,,,0,0,35,1,-87.93051675,40.38065768
44730,RANTOUL 1 1,Illinois Downstate,100,1.03386,103.386,-96.22,,,,,,0,0,35,1,-88.2742661,40.39002623
44731,RANTOUL 1 2,Illinois Downstate,100,1.03381,103.381,-96.23,13.9,1.59,,,,0,0,35,1,-88.2699461,40.39057462
44732,RANTOUL 2 1,Illinois Downstate,100,1.03545,103.545,-94.58,13.56,5.66,,,,0,0,35,1,-88.1828174,40.3081859
44733,RANTOUL 2 2,Illinois Downstate,100,1.03555,103.555,-94.57,,,,,,0,0,35,1,-88.1784974,40.30763685
44734,RANTOUL 3 1,Illinois Downstate,100,1.03755,103.755,-94.27,15.62,4.5,,,,0,0,35,1,-88.15964289,40.22189953
44735,SAINT JOSEPH 5 1,Illinois Downstate,100,1.03333,103.333,-95.91,5.77,2.06,,,,0,0,35,1,-88.05451026,40.0806294
44736,SAINT JOSEPH 6 1,Illinois Downstate,100,1.03542,103.542,-95.51,5.77,1.08,,,,0,0,35,1,-88.11160157,40.06501485
44737,SAINT JOSEPH 7 1,Illinois Downstate,100,1.02675,102.675,-98.61,8.88,0.79,,,,0,0,35,1,-87.90864175,40.1363294
44738,SAVOY 1 1,Illinois Downstate,100,1.02691,102.691,-95.19,8.63,1.71,,,,0,0,35,1,-88.3518747,40.04787796
44739,SAVOY 1 2,Illinois Downstate,100,1.02695,102.695,-95.18,,,,,,0,0,35,1,-88.3475547,40.04732679
44740,SAVOY 2 1,Illinois Downstate,100,1.02454,102.454,-95.23,,,,,,0,0,35,1,-88.31066784,40.08121811
44741,SAVOY 2 2,Illinois Downstate,100,1.0245,102.45,-95.24,6.99,2.05,,,,0,0,35,1,-88.30634784,40.081769
44742,SIDNEY 7 1,Illinois Downstate,100,1.02623,102.623,-96.12,5.54,1.17,,,,0,0,35,1,-88.06499018,39.97845087
44743,TOLONO 1 1,Illinois Downstate,100,1.02625,102.625,-94.98,3.86,0.36,,,,0,0,35,1,-88.1855812,39.91391106
44744,TOLONO 2 1,Illinois Downstate,100,1.02701,102.701,-95.14,9.23,1.16,,,,0,0,35,1,-88.20468097,40.00287592
44745,URBANA 4 1,Illinois Downstate,100,1.03273,103.273,-95.88,,,,,,0,0,35,1,-88.08769771,40.14552956
44746,URBANA 4 2,Illinois Downstate,13.8,1.03273,14.252,-95.88,,,,,,0,0,35,1,-88.08985771,40.14217219
44747,URBANA 4 3,Illinois Downstate,13.8,1.03273,14.252,-95.88,,,,,,0,0,35,1,-88.08985771,40.14107137
44748,URBANA 4 4,Illinois Downstate,1,1.03273,1.033,-95.88,,,,,,0,0,35,1,-88.08769771,40.14167682
44749,URBANA 4 5,Illinois Downstate,100,1.03266,103.266,-95.89,13.19,3.45,,,,0,0,35,1,-88.08049771,40.14663029
44750,URBANA 4 7,Illinois Downstate,100,1.0328,103.28,-95.87,,,,,,0,0,35,1,-88.08049771,40.14387841
44751,URBANA 5 1,Illinois Downstate,100,1.03481,103.481,-95.22,,,,,,0,0,35,1,-88.10701085,40.17618648
44752,URBANA 5 2,Illinois Downstate,100,1.03474,103.474,-95.23,13.19,3.77,,,,0,0,35,1,-88.10269085,40.1767366
44753,URBANA 6 1,Illinois Downstate,100,1.04261,104.261,-93.98,13.19,6.34,,,,0,0,35,1,-88.18707923,40.14076439
44754,URBANA 7 1,Illinois Downstate,100,1.0397,103.97,-94.71,13.19,1.4,,,,0,0,35,1,-88.15095019,40.11151505
44755,URBANA 7 2,Illinois Downstate,100,1.03974,103.974,-94.7,,,,,,0,0,35,1,-88.14663019,40.11041374
44756,URBANA 8 1,Illinois Downstate,100,1.04044,104.044,-94.76,,,,,,0,0,35,1,-88.18263089,40.09730541
44757,URBANA 8 2,Illinois Downstate,100,1.04032,104.032,-94.77,21.42,6.78,,,,0,0,35,1,-88.17831089,40.09785617
44758,URBANA 9 1,Illinois Downstate,100,1.02822,102.822,-95.06,21.42,8.69,,,,0,0,35,1,-88.24767917,40.00952651
44759,URBANA 10 1,Illinois Downstate,100,1.04081,104.081,-94.05,,,,,,0,0,35,1,-88.18193086,40.17421423
44760,URBANA 10 2,Illinois Downstate,100,1.04074,104.074,-94.06,21.42,1.77,,,,0,0,35,1,-88.17761086,40.17476437
44761,VILLA GROVE 1 1,Illinois Downstate,100,1.02703,102.703,-93.57,6.23,2.74,,,,0,0,35,1,-88.1374108,39.80974344
44762,VILLA GROVE 2 1,Illinois Downstate,100,1.02571,102.571,-95.1,6.18,3.74,,,,0,0,35,1,-88.23184606,39.94496923
44763,ASSUMPTION 1,Illinois Downstate,100,1.03568,103.568,-84.5,3.08,0.81,,,,0,0,35,1,-89.06563434,39.55217591
44764,BLUE MOUND 1 1,Illinois Downstate,100,1.03374,103.374,-84.97,2.33,0.98,,,,0,0,35,1,-89.10790965,39.72604585
44765,BLUE MOUND 2 1,Illinois Downstate,100,1.0314,103.14,-84.98,4.75,1.4,,,,0,0,35,1,-89.2119424,39.74152387
44766,BLUE MOUND 2 2,Illinois Downstate,100,1.03142,103.142,-84.98,,,,,,0,0,35,1,-89.2076224,39.74041659
44767,EDINBURG 5 1,Illinois Downstate,100,1.02925,102.925,-85.11,,,,,,0,0,35,1,-89.37310279,39.75820802
44768,EDINBURG 5 2,Illinois Downstate,100,1.02924,102.924,-85.12,2.81,0.14,,,,0,0,35,1,-89.36878279,39.76042198
44769,MORRISONVILLE 5 1,Illinois Downstate,100,1.03775,103.775,-83.19,,,,,,0,0,35,1,-89.43711517,39.56678352
44770,MORRISONVILLE 5 2,Illinois Downstate,100,1.03774,103.774,-83.19,2.45,0.54,,,,0,0,35,1,-89.43279517,39.56733855
44771,MORRISONVILLE 6 1,Illinois Downstate,100,1.03333,103.333,-83.52,1.51,0.35,,,,0,0,35,1,-89.47670821,39.44738938
44772,MOWEAQUA 1 1,Illinois Downstate,100,1.03624,103.624,-85.45,2.65,1.41,,,10.12,0,0,35,1,-88.94566448,39.6458992
44773,MOWEAQUA 2 1,Illinois Downstate,100,1.03493,103.493,-85.13,6.84,3.39,,,,0,0,35,1,-89.004126,39.61624927
44774,MOWEAQUA 2 2,Illinois Downstate,100,1.03499,103.499,-85.13,,,,,,0,0,35,1,-88.999806,39.61569463
44775,NOKOMIS 2 1,Illinois Downstate,100,1.02622,102.622,-85.26,4.12,1.06,,,,0,0,35,1,-89.16236269,39.29694376
44776,NOKOMIS 3 1,Illinois Downstate,100,1.02783,102.783,-84.04,8.61,2.05,,,,0,0,35,1,-89.28502224,39.38015621
44777,PANA 1 1,Illinois Downstate,230,1.04671,240.744,-86.16,8.44,1.54,,,,0,0,35,1,-89.02550557,39.46388522
44778,PANA 2 1,Illinois Downstate,100,1.02641,102.641,-86.12,7.52,2.27,,,,0,0,35,1,-89.07112254,39.35736262
44779,PANA 3 1,Illinois Downstate,100,1.03695,103.695,-84.01,7.02,2.68,,,,0,0,35,1,-89.10041626,39.48476573
44780,PAWNEE 1 1,Illinois Downstate,100,1.04535,104.535,-82.26,3.79,0.77,,,,0,0,35,1,-89.51909496,39.59340241
44781,PAWNEE 1 2,Illinois Downstate,100,1.04536,104.536,-82.26,,,,,,0,0,35,1,-89.51477496,39.59229276
44782,PAWNEE 2 1,Illinois Downstate,100,1.03919,103.919,-83.32,8.31,1.44,,,,0,0,35,1,-89.55762834,39.64100814
44783,ROCHESTER 93 1,Illinois Downstate,100,1.02635,102.635,-83.59,,,,,,0,0,35,1,-89.52102517,39.75823226
44784,ROCHESTER 93 2,Illinois Downstate,100,1.02632,102.632,-83.59,5.25,1.21,,,,0,0,35,1,-89.51670517,39.75878576
44785,ROCHESTER 94 1,Illinois Downstate,100,1.03239,103.239,-84.59,,,,,,0,0,35,1,-89.39351555,39.69391832
44786,ROCHESTER 94 2,Illinois Downstate,100,1.03235,103.235,-84.6,12.45,0.93,,,,0,0,35,1,-89.38919555,39.69502634
44787,STONINGTON 3 1,Illinois Downstate,100,1.04227,104.227,-83.48,,,,,,0,0,35,1,-89.17401317,39.58628515
44788,STONINGTON 3 2,Illinois Downstate,100,1.04226,104.226,-83.48,3.2,0.41,,,,0,0,35,1,-89.16969317,39.5873949
44789,TAYLORVILLE 1 1,Illinois Downstate,100,1.03477,103.477,-83.74,,,,,,0,0,35,1,-89.34676802,39.56447228
44790,TAYLORVILLE 1 2,Illinois Downstate,100,1.0347,103.47,-83.75,13.12,3.75,,,,0,0,35,1,-89.34244802,39.56502733
44791,TAYLORVILLE 2 1,Illinois Downstate,100,1.03447,103.447,-84.04,14.6,5.86,,,11.54,0,0,35,1,-89.35892671,39.50896863
44792,TAYLORVILLE 3 1,Illinois Downstate,100,1.03401,103.401,-83.99,11.82,1.21,,,,0,0,35,1,-89.29124842,39.5431445
44793,TAYLORVILLE 4 1,Illinois Downstate,230,1.04444,240.22,-81.5,,,,,,0,0,35,1,-89.29473064,39.58286555
44794,TAYLORVILLE 4 2,Illinois Downstate,100,1.04873,104.873,-82.51,,,,,,0,0,35,1,-89.29041064,39.58120081
44795,TAYLORVILLE 4 3,Illinois Downstate,230,1.04438,240.207,-81.51,11.33,2.9,,,,0,0,35,1,-89.29041064,39.58342046
44796,CASEY 1 1,Illinois Downstate,100,1.03088,103.088,-94.5,4.39,0.34,,,,0,0,35,1,-87.97961448,39.33759802
44797,CASEY 1 2,Illinois Downstate,13.8,1.03088,14.226,-94.5,,,,,,0,0,35,1,-87.98177448,39.33420106
44798,CASEY 1 3,Illinois Downstate,13.8,1.03088,14.226,-94.5,,,,,,0,0,35,1,-87.98177448,39.33308726
44799,CASEY 1 4,Illinois Downstate,1,1.03088,1.031,-94.5,,,,,,0,0,35,1,-87.97961448,39.33369985
44800,CASEY 1 5,Illinois Downstate,100,1.03089,103.089,-94.5,,,,,,0,0,35,1,-87.97241448,39.33815489
44801,CASEY 1 7,Illinois Downstate,100,1.03088,103.088,-94.5,,,,,,0,0,35,1,-87.97241448,39.33537052
44802,CASEY 2 1,Illinois Downstate,100,1.02726,102.726,-94.82,4.39,0.91,,,,0,0,35,1,-88.04984682,39.27405606
44803,CASEY 3 1,Illinois Downstate,100,1.0185,101.85,-94.9,5.11,1.65,,,,0,0,35,1,-88.0031711,39.2315147
44804,KANSAS 1 1,Illinois Downstate,100,1.0174,101.74,-98.91,2.98,0.35,,,,0,0,35,1,-87.85644185,39.56194167
44805,MARSHALL 12 1,Illinois Downstate,100,1.01792,101.792,-98.78,,,,,,0,0,35,1,-87.69835621,39.49331499
44806,MARSHALL 12 2,Illinois Downstate,100,1.01787,101.787,-98.78,6.83,3.43,,,,0,0,35,1,-87.69403621,39.49442623
44807,MARSHALL 13 1,Illinois Downstate,100,1.01645,101.645,-99.78,,,,,,0,0,35,1,-87.64101955,39.41425275
44808,MARSHALL 13 2,Illinois Downstate,100,1.01641,101.641,-99.79,7.5,2,,,,0,0,35,1,-87.63669955,39.414809
44809,MARSHALL 14 1,Illinois Downstate,100,1.01411,101.411,-100.32,6.83,1.47,,,,0,0,35,1,-87.60474212,39.35761168
44810,MARSHALL 14 2,Illinois Downstate,100,1.01415,101.415,-100.32,,,,,,0,0,35,1,-87.60042212,39.35649826
44811,MARTINSVILLE 11 1,Illinois Downstate,100,1.01991,101.991,-96.77,4.86,1.87,,,,0,0,35,1,-87.85315595,39.25612703
44812,MARTINSVILLE 12 1,Illinois Downstate,100,1.02473,102.473,-96.34,2.24,0.63,,,,0,0,35,1,-87.82983621,39.37292576
44813,OBLONG 1 1,Illinois Downstate,100,1.02071,102.071,-93.77,,,,,,0,0,35,1,-87.95603749,39.10937208
44814,OBLONG 1 2,Illinois Downstate,100,1.02069,102.069,-93.78,3.68,0.67,,,,0,0,35,1,-87.95171749,39.10993076
44815,OBLONG 2 1,Illinois Downstate,100,1.02467,102.467,-91.67,8.72,2.08,,,,0,0,35,1,-87.95336853,38.96526234
44816,PARIS 9 1,Illinois Downstate,100,1.01523,101.523,-99.43,11.92,2.76,,,,0,0,35,1,-87.68731786,39.55504773
44817,PARIS 10 1,Illinois Downstate,100,1.01561,101.561,-99.7,11.92,2.45,,,,0,0,35,1,-87.68233412,39.60881705
44818,PARIS 11 1,Illinois Downstate,230,1.04004,239.209,-97.05,13.55,5.66,,,,0,0,35,1,-87.67249151,39.51218511
44819,WEST UNION 6 1,Illinois Downstate,100,1.01688,101.688,-98.33,,,,,,0,0,35,1,-87.67993427,39.22528474
44820,WEST UNION 6 2,Illinois Downstate,100,1.01685,101.685,-98.33,3.36,1.75,,,,0,0,35,1,-87.67561427,39.2258425
44821,CLAY CITY 5 1,Illinois Downstate,100,1.02653,102.653,-91.36,3.33,0.89,,,,0,0,35,1,-88.3517913,38.76174197
44822,FARINA 1,Illinois Downstate,100,1.02902,102.902,-86.08,4.77,1.15,,,,0,0,35,1,-88.72761464,38.83607143
44823,FLORA 4 1,Illinois Downstate,100,1.03401,103.401,-88.23,,,,,,0,0,35,1,-88.53114467,38.61118849
44824,FLORA 4 2,Illinois Downstate,100,1.03399,103.399,-88.23,6.96,0.78,,,,0,0,35,1,-88.52682467,38.6117511
44825,FLORA 5 1,Illinois Downstate,100,1.02892,102.892,-90.22,7.91,3.39,,,,0,0,35,1,-88.35690975,38.65173857
44826,FLORA 6 1,Illinois Downstate,100,1.03723,103.723,-86.75,6.2,1.44,,,,0,0,35,1,-88.59335194,38.6536196
44827,FLORA 6 2,Illinois Downstate,100,1.03727,103.727,-86.75,,,,,,0,0,35,1,-88.58903194,38.65249505
44828,KINMUNDY 1 1,Illinois Downstate,100,1.02852,102.852,-85.63,,,,,,0,0,35,1,-88.79562666,38.79813255
44829,KINMUNDY 1 2,Illinois Downstate,100,1.0285,102.85,-85.63,3.68,1.07,,,,0,0,35,1,-88.79130666,38.79869368
44830,LOUISVILLE 108 1,Illinois Downstate,100,1.02553,102.553,-91.85,5.58,1.1,,,,0,0,35,1,-88.45359649,38.78189904
44831,LOUISVILLE 109 1,Illinois Downstate,100,1.02466,102.466,-92.39,,,,,,0,0,35,1,-88.39419975,38.8641003
44832,LOUISVILLE 109 2,Illinois Downstate,100,1.02463,102.463,-92.39,5.29,1.46,,,,0,0,35,1,-88.38987975,38.86578213
44833,MASON 9 1,Illinois Downstate,100,1.03081,103.081,-86.73,,,,,,0,0,35,1,-88.65062984,38.95322192
44834,MASON 9 2,Illinois Downstate,100,1.0308,103.08,-86.74,4,0.6,,,,0,0,35,1,-88.64630984,38.95378183
44835,NEWTON 13 1,Illinois Downstate,100,1.02342,102.342,-92.24,5.39,1.57,,,,0,0,35,1,-88.2032304,39.01561746
44836,NEWTON 14 1,Illinois Downstate,100,1.02209,102.209,-92.81,5.91,1.59,,,,0,0,35,1,-88.14339924,39.0290831
44837,NEWTON 15 1,Illinois Downstate,100,1.02369,102.369,-91.92,,,,,,0,0,35,1,-88.22126278,38.99426374
44838,NEWTON 15 2,Illinois Downstate,100,1.02366,102.366,-91.92,6.9,1.94,,,,0,0,35,1,-88.21694278,38.99482333
44839,NOBLE 1 1,Illinois Downstate,100,1.02732,102.732,-90.89,2.03,0.57,,,,0,0,35,1,-88.30116861,38.7087199
44840,NOBLE 2 1,Illinois Downstate,100,1.03016,103.016,-91.34,,,,,,0,0,35,1,-88.16504956,38.66636045
44841,NOBLE 2 2,Illinois Downstate,18,1.02942,18.53,-91.4,3.84,2.2,,,,0,0,35,1,-88.15568956,38.6618067
44842,NOBLE 2 3,Illinois Downstate,18,1.03023,18.544,-91.33,,,,,,0,0,35,1,-88.15568956,38.66068227
44843,NOBLE 2 4,Illinois Downstate,1,1.03023,1.03,-91.33,,,,,,0,0,35,1,-88.15784956,38.66130071
44844,NOBLE 2 5,Illinois Downstate,100,1.03019,103.019,-91.33,,,,,,0,0,35,1,-88.15784956,38.66579828
44845,NOBLE 2 7,Illinois Downstate,100,1.03016,103.016,-91.34,,,,,,0,0,35,1,-88.16504956,38.66298733
44846,XENIA 5 1,Illinois Downstate,100,1.03592,103.592,-86.1,2.22,0.57,,,,0,0,35,1,-88.63192791,38.58098705
44847,XENIA 6 1,Illinois Downstate,100,1.03815,103.815,-86.94,,,,,,0,0,35,1,-88.62681817,38.76641111
44848,XENIA 6 2,Illinois Downstate,22,1.03815,22.839,-86.94,,,,,,0,0,35,1,-88.62897817,38.76298656
44849,XENIA 6 3,Illinois Downstate,22,1.03815,22.839,-86.94,,,,,,0,0,35,1,-88.62897817,38.76186372
44850,XENIA 6 4,Illinois Downstate,1,1.03815,1.038,-86.94,,,,,,0,0,35,1,-88.62681817,38.76248129
44851,XENIA 6 5,Illinois Downstate,100,1.03814,103.814,-86.94,1.49,0.47,,,,0,0,35,1,-88.61961817,38.76753388
44852,XENIA 6 7,Illinois Downstate,100,1.03816,103.816,-86.94,,,,,,0,0,35,1,-88.61961817,38.76472693
44853,ALBERS 1 1,Illinois Downstate,100,1.03033,103.033,-78.67,3.62,1.82,,,,0,0,35,1,-89.6178872,38.45388745
44854,ALBERS 2 1,Illinois Downstate,100,1.03218,103.218,-78.93,1.73,0.53,,,,0,0,35,1,-89.5430034,38.49534238
44855,AVISTON 1 1,Illinois Downstate,100,1.03118,103.118,-79.99,,,,,,0,0,35,1,-89.60067164,38.66437024
44856,AVISTON 1 2,Illinois Downstate,100,1.03117,103.117,-79.99,2.33,0.4,,,,0,0,35,1,-89.59635164,38.66493243
44857,AVISTON 2 1,Illinois Downstate,100,1.03507,103.507,-79.45,2.33,1.2,,,,0,0,35,1,-89.48383532,38.63662368
44858,BREESE 1 1,Illinois Downstate,100,1.03666,103.666,-78.88,,,,,,0,0,35,1,-89.502335,38.55868036
44859,BREESE 1 2,Illinois Downstate,100,1.03662,103.662,-78.88,7.09,2.13,,,,0,0,35,1,-89.498015,38.55924338
44860,BREESE 2 1,Illinois Downstate,100,1.02583,102.583,-81,5.72,3.5,,,,0,0,35,1,-89.5491614,38.77487296
44861,BREESE 3 1,Illinois Downstate,100,1.03353,103.353,-79.99,5.72,1.32,,,9.35,0,0,35,1,-89.51756949,38.67960628
44862,CARLYLE 1 1,Illinois Downstate,100,1.02924,102.924,-80.63,9.34,8.41,,,,0,0,35,1,-89.37937592,38.64382415
44863,CARLYLE 2 1,Illinois Downstate,100,1.03509,103.509,-79.35,9.81,3.54,,,,0,0,35,1,-89.31017924,38.53058391
44864,CARLYLE 3 1,Illinois Downstate,230,1.03502,238.056,-76.29,,,,,,0,0,35,1,-89.39547105,38.54923328
44865,CARLYLE 3 2,Illinois Downstate,100,1.03933,103.933,-78.17,,,,,,0,0,35,1,-89.39115105,38.54585465
44866,CARLYLE 3 3,Illinois Downstate,230,1.03497,238.044,-76.29,9.86,3,,,,0,0,35,1,-89.39115105,38.55035946
44867,CENTRALIA 1 1,Illinois Downstate,230,1.03496,238.04,-78.18,,,,,,0,0,35,1,-89.10988924,38.58267133
44868,CENTRALIA 1 2,Illinois Downstate,100,1.03331,103.331,-81.21,,,,,,0,0,35,1,-89.10556924,38.58041997
44869,CENTRALIA 1 3,Illinois Downstate,230,1.03485,238.016,-78.19,15.52,6.4,,,,0,0,35,1,-89.10556924,38.58323416
44870,CENTRALIA 2 1,Illinois Downstate,100,1.02948,102.948,-81.67,,,,,,0,0,35,1,-89.15121436,38.56909794
44871,CENTRALIA 2 2,Illinois Downstate,100,1.02941,102.941,-81.68,17.67,2.34,,,,0,0,35,1,-89.14689436,38.56966087
44872,CENTRALIA 3 1,Illinois Downstate,100,1.03168,103.168,-81.78,,,,,,0,0,35,1,-89.09344302,38.55836626
44873,CENTRALIA 3 2,Illinois Downstate,100,1.03164,103.164,-81.79,16.11,0.74,,,,0,0,35,1,-89.08912302,38.5594923
44874,CENTRALIA 4 1,Illinois Downstate,100,1.02863,102.863,-81.24,,,,,,0,0,35,1,-89.18498937,38.52528439
44875,CENTRALIA 4 2,Illinois Downstate,100,1.02855,102.855,-81.25,15.52,3.99,,,,0,0,35,1,-89.18066937,38.52584766
44876,GERMANTOWN 13 1,Illinois Downstate,100,1.03403,103.403,-79.2,,,,,,0,0,35,1,-89.61038133,38.58669966
44877,GERMANTOWN 13 2,Illinois Downstate,100,1.03401,103.401,-79.2,3.31,0.94,,,,0,0,35,1,-89.60606133,38.58726246
44878,HIGHLAND 5 1,Illinois Downstate,100,1.01779,101.779,-82,11.06,6.74,,,,0,0,35,1,-89.70727448,38.84167621
44879,HIGHLAND 6 1,Illinois Downstate,100,1.02096,102.096,-81.81,11.06,5,,,,0,0,35,1,-89.70046601,38.79394432
44880,HIGHLAND 7 1,Illinois Downstate,100,1.02,102,-81.81,,,,,,0,0,35,1,-89.61289233,38.83566602
44881,HIGHLAND 7 2,Illinois Downstate,100,1.01995,101.995,-81.82,11.45,2,,,,0,0,35,1,-89.60857233,38.83734852
44882,HIGHLAND 8 1,Illinois Downstate,100,1.02435,102.435,-81.75,12.65,2.1,,,,0,0,35,1,-89.64260791,38.75121611
44883,NEW BADEN 1 1,Illinois Downstate,100,1.02647,102.647,-80.77,8.51,1.82,,,,0,0,35,1,-89.66748712,38.53520589
